Campaign name,Ad group name,Ad name,Optimization goal,By Day,Account name,Cost,Impressions,Clicks (destination),Reach,Conversions,Currency,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,intereses_computacion-informatica_cpl,vid_computacion-informatica-m3_12-nov-2024_intereses_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,0.27,642,0,640,0,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_diseno-interiores_06-nov-2024_intereses-carreras-nuevas_video,Conversion,2025-01-10,PE_SMB_IMS_SISE,0.27,587,2,541,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_farmacia_06-nov-2024_intereses_video,Conversion,2025-01-15,PE_SMB_IMS_SISE,0.27,656,1,605,0,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,0.27,634,0,616,0,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,lal_prioridad-3_cpl,vid_comunicacion-audiovisual-22.05_lal_video,Conversion,2025-01-23,PE_SMB_IMS_SISE,0.27,406,3,390,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-28,PE_SMB_IMS_SISE,0.27,615,0,609,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Cursos_social-media_tiktok_aon_2025_1_conversiones_subasta_generics,abierto_generics_cpl,vid_diseno-web-04julio_intereses_video,Conversion,2025-02-01,PE_SMB_IMS_SISE_Cursos,0.26,1137,4,1115,0,USD,EXTENSIÓN,DISEÑO WEB,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_generics
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-el-encuentro-con-el-cv_05-mar-2025_intereses_spark-ads,Impression,2025-03-31,PE_SMB_IMS_SISE,0.26,1114,1,1050,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_publicidad-marketing_06-nov-2024_intereses-carreras-nuevas_video,Conversion,2025-01-03,PE_SMB_IMS_SISE,0.26,74,0,74,0,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-01-24,PE_SMB_IMS_SISE,0.26,951,0,934,0,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-01-25,PE_SMB_IMS_SISE,0.26,1054,0,941,0,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_administracion_bancaria-30.05_intereses_video,Conversion,2025-02-17,PE_SMB_IMS_SISE,0.26,893,2,867,1,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_administracion_bancaria-30.05_intereses_video,Conversion,2025-01-08,PE_SMB_IMS_SISE,0.26,218,2,210,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_admi-empresas-m3_12-nov-2024_intereses_video,Conversion,2025-01-19,PE_SMB_IMS_SISE,0.26,598,2,557,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-02-04,PE_SMB_IMS_SISE,0.26,741,3,720,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-01-15,PE_SMB_IMS_SISE,0.26,548,2,534,1,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_administracion_bancaria-30.05_intereses_video,Conversion,2025-02-01,PE_SMB_IMS_SISE,0.26,732,2,717,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-03,PE_SMB_IMS_SISE,0.26,1035,1,1020,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,rmkt_audivisuales_cpl,vid_comunicacion-audiovisual-22.05_rmkt_video,Conversion,2025-01-18,PE_SMB_IMS_SISE,0.25,160,0,159,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-01-01,PE_SMB_IMS_SISE,0.25,273,0,264,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-02-01,PE_SMB_IMS_SISE,0.25,948,2,940,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-interiores_26-nov-2024_intereses_video,Conversion,2025-01-15,PE_SMB_IMS_SISE,0.25,503,0,496,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,rmkt_computacion-informatica_cpl,vid_computacion-informatica-m4_12-nov-2024_rmkt_video,Conversion,2025-01-01,PE_SMB_IMS_SISE,0.25,891,0,846,0,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-06,PE_SMB_IMS_SISE,0.25,794,0,794,0,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,lal_prioridad-3_cpl,vid_comunicacion-audiovisual-22.05_lal_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,0.25,371,0,358,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-22,PE_SMB_IMS_SISE,0.25,476,1,462,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Cursos_social-media_tiktok_aon_2025_1_conversiones_subasta_generics,abierto_generics_cpl,img_cajero-financiero_14-ene-2025_abierto_ppl,Conversion,2025-02-01,PE_SMB_IMS_SISE_Cursos,0.25,1378,2,1359,2,USD,EXTENSIÓN,CAJERO FINANCIERO Y COMERCIAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_generics
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-el-encuentro-con-el-cv_05-mar-2025_intereses_spark-ads,Impression,2025-03-13,PE_SMB_IMS_SISE,0.25,1296,3,1292,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-30,PE_SMB_IMS_SISE,0.25,340,0,336,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-computacion-e-informatica_05-mar-2025_intereses_spark-ads,Impression,2025-03-11,PE_SMB_IMS_SISE,0.25,1057,0,1049,0,USD,CARRERA,SOFTWARE Y SISTEMAS,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-varias_cpl,vid_diseno-interiores_06-nov-2024_intereses_video,Conversion,2025-01-19,PE_SMB_IMS_SISE,0.25,360,1,293,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_modas-14agosto_intereses_video,Conversion,2025-01-03,PE_SMB_IMS_SISE,0.25,568,0,556,0,USD,CARRERA,DISEÑO Y GESTION DE MODAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,intereses_admi-empresas_cpl,vid_admi-empresas-m2_12-nov-2024_intereses_video,Conversion,2025-01-14,PE_SMB_IMS_SISE,0.25,213,1,202,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_tiktok-farmacia-14-oct-24_intereses_video,Conversion,2025-01-13,PE_SMB_IMS_SISE,0.25,1040,1,927,0,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-24,PE_SMB_IMS_SISE,0.25,541,1,528,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-interiores_26-nov-2024_intereses_video,Conversion,2025-01-10,PE_SMB_IMS_SISE,0.25,967,0,946,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,intereses_prioridad-3_cpl,vid_periodismo_audiovisual_intereses_video,Conversion,2025-01-14,PE_SMB_IMS_SISE,0.25,421,0,410,0,USD,CARRERA,PERIODISMO AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_refuerzo,intereses_refuerzo_cpl,vid_admi-empresas_05-feb-2025_intereses_spark-ads,Conversion,2025-02-14,PE_SMB_IMS_SISE,0.25,254,0,240,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl,vid_administracion_bancaria-30.05_intereses_video,Conversion,2025-02-01,PE_SMB_IMS_SISE,0.24,549,2,537,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-29,PE_SMB_IMS_SISE,0.24,406,0,392,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,rmkt_audivisuales_cpl,vid_comunicacion-audiovisual-junio_rmkt_video,Conversion,2025-01-19,PE_SMB_IMS_SISE,0.24,435,0,428,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-10,PE_SMB_IMS_SISE,0.24,332,0,329,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,0.24,498,1,486,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,intereses_prioridad-3_cpl,vid_comunicacion-audiovisual-2_intereses_video,Conversion,2025-01-13,PE_SMB_IMS_SISE,0.24,626,0,625,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_salud,lal_salud_cpl,vid_enfermeria-22-nov-2024_lal_video,Conversion,2025-01-24,PE_SMB_IMS_SISE,0.24,1003,1,989,0,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,intereses_admi-empresas_cpl,vid_admi-empresas-m2_12-nov-2024_intereses_video,Conversion,2025-01-17,PE_SMB_IMS_SISE,0.24,317,1,303,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-interiores_26-nov-2024_intereses_video,Conversion,2025-02-17,PE_SMB_IMS_SISE,0.24,953,1,937,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-el-camino-al-exito_05-mar-2025_intereses_spark-ads,Impression,2025-03-17,PE_SMB_IMS_SISE,0.24,905,1,903,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-interiores_26-nov-2024_intereses_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,0.24,536,2,531,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_publicidad-marketing_06-nov-2024_intereses-carreras-nuevas_video,Conversion,2025-01-11,PE_SMB_IMS_SISE,0.24,285,0,271,0,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_hoteleria-14agosto_intereses_video,Conversion,2025-01-17,PE_SMB_IMS_SISE,0.24,356,0,322,0,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,rmkt_audivisuales_cpl,vid_comunicacion-audiovisual-junio_rmkt_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,0.24,318,1,309,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-01-15,PE_SMB_IMS_SISE,0.24,518,0,512,0,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_publicidad-marketing_06-nov-2024_intereses-carreras-nuevas_video,Conversion,2025-01-02,PE_SMB_IMS_SISE,0.24,312,1,297,0,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-29,PE_SMB_IMS_SISE,0.24,182,1,176,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-02-01,PE_SMB_IMS_SISE,0.24,484,1,430,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_admi-empresas-m3_12-nov-2024_intereses_video,Conversion,2025-02-02,PE_SMB_IMS_SISE,0.24,588,4,574,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_marketing_abril19_intereses_video,Conversion,2025-02-03,PE_SMB_IMS_SISE,0.24,1133,2,1121,0,USD,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,rmkt_computacion-informatica_cpl,vid_computacion-informatica-m4_12-nov-2024_rmkt_video,Conversion,2025-01-04,PE_SMB_IMS_SISE,0.24,588,0,579,0,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_influencers-flavia-1_31-dic-2025_intereses_spark-ads,Conversion,2025-01-11,PE_SMB_IMS_SISE,0.24,760,1,636,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-interiores_26-nov-2024_intereses_video,Conversion,2025-01-13,PE_SMB_IMS_SISE,0.24,668,1,660,0,USD,CARRERA,DISEÑO DE INTERIORES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-trucos-pronunciacion_intereses_video,Conversion,2025-02-03,PE_SMB_IMS_SISE Idiomas2,0.24,484,1,473,0,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-computacion-e-informatica_05-mar-2025_intereses_spark-ads,Impression,2025-03-13,PE_SMB_IMS_SISE,0.24,833,2,833,0,USD,CARRERA,SOFTWARE Y SISTEMAS,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,rmkt_audivisuales_cpl,vid_periodismo_audiovisual_rmkt_video,Conversion,2025-01-23,PE_SMB_IMS_SISE,0.24,1030,1,998,0,USD,CARRERA,PERIODISMO AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_publicidad-marketing_06-nov-2024_intereses-carreras-nuevas_video,Conversion,2025-01-16,PE_SMB_IMS_SISE,0.24,765,1,737,0,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,intereses_gestion_cpl,vid_admi-empresas-m3_12-nov-2024_intereses_video,Conversion,2025-02-04,PE_SMB_IMS_SISE,0.23,607,1,595,0,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-02-15,PE_SMB_IMS_SISE,0.23,425,1,406,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,intereses_prioridad-3_cpl,vid_periodismo_audiovisual_intereses_video,Conversion,2025-01-16,PE_SMB_IMS_SISE,0.23,434,0,421,0,USD,CARRERA,PERIODISMO AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_diseno-grafico,rmkt_diseno-grafico_cpl,vid_diseno-grafico_16-dic-2024_rmkt_video,Conversion,2025-01-03,PE_SMB_IMS_SISE,0.23,537,2,502,0,USD,CARRERA,DISEÑO GRÁFICO,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_diseno-grafico
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_hoteleria-14agosto_intereses_video,Conversion,2025-01-13,PE_SMB_IMS_SISE,0.23,1092,2,1022,0,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-el-camino-al-exito_05-mar-2025_intereses_spark-ads,Impression,2025-03-19,PE_SMB_IMS_SISE,0.23,568,0,566,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-18,PE_SMB_IMS_SISE,0.23,709,2,705,1,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,rmkt_computacion-informatica_cpl,vid_computacion-informatica-m3_12-nov-2024_rmkt_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,0.23,976,0,976,0,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl,vid_administracion-bancaria-04julio_intereses_video,Conversion,2025-01-30,PE_SMB_IMS_SISE,0.23,514,2,506,0,USD,CARRERA,ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_hoteleria-14agosto_intereses_video,Conversion,2025-01-10,PE_SMB_IMS_SISE,0.23,695,1,664,0,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
