Día,Nombre de la cuenta,Nombre de la campaña,Nombre del conjunto de anuncios,Nombre del anuncio,Divisa,Importe gastado (USD),Costo por registro completado,Registros completados en el sitio web,Alcance,Impresiones,Frecuencia,Clics (todos),CPC (todos),CTR (todos),Clics en el enlace,CPC (costo por clic en el enlace),CTR (porcentaje de clics en el enlace),Visitas a la página de destino,Costo por visita a la página de destino,Conversaciones con mensajes iniciadas,CP - Comunicación audiovisual,CP - Computación e informática,CP - Marketing,CP - Publicidad y marketing,CP - Administración de hoteles,CP - Diseño de modas,CP - Negocios Internacionales,CP - Secretariado ejecutivo,CP - Desarrollo de software,CP - Landing general,CP - Periodismo audiovisual,CP - Contabilidad,CP - Administración bancaria y financiera,CP - Fisioterapia y rehabilitación,CP - Gastronomía,CP - Ciberseguridad,CP - Administración de empresas,CP - Enfermería,CP - Redes y seguridad informática,CP - Diseño de interiores,CP - Administración logística,CP - Diseño gráfico,CP - Software,CP - Tëcnica en farmacia,CP - Cpex,Clientes potenciales de Meta,CP - Cursos,CP - Cluster gestión,Inicio del informe,Fin del informe,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña,Resultados,Tipo Resultado,Resultados Personalizados
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_admin-testimonio_14-ene-2025_intereses_pplv,USD,1.68,,,6955.0,7068.0,1.0162473,15.0,0.112,0.21222411,3.0,0.56,0.04244482,2.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,AWARENESS,LANDING,PRESENCIAL,GENERAL,,6955.0,Alcance,6955.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_nacho-admi-empresas_20-feb-2025_intereses_pplv,USD,2.17,,,8775.0,8865.0,1.01025641,7.0,0.31,0.07896221,1.0,2.17,0.01128032,1.0,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,AWARENESS,LANDING,PRESENCIAL,GENERAL,,8775.0,Alcance,8775.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_nacho-computacion-e-informatica_20-feb-2025_intereses_pplv,USD,0.59,,,2376.0,2493.0,1.04924242,3.0,0.19666667,0.12033694,3.0,0.19666667,0.12033694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,AWARENESS,LANDING,PRESENCIAL,GENERAL,,2376.0,Alcance,2376.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_nacho-gastronomia_20-feb-2025_intereses_pplv,USD,9.1,,,35567.0,37163.0,1.04487306,70.0,0.13,0.18835939,12.0,0.75833333,0.03229018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,AWARENESS,LANDING,PRESENCIAL,GENERAL,,35567.0,Alcance,35567.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_nacho-la-formula-del-exito_20-feb-2025_intereses_pplv,USD,1.09,,,4211.0,4334.0,1.02920921,11.0,0.09909091,0.25380711,3.0,0.36333333,0.06922012,1.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,,4211.0,Alcance,4211.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_ucsur-2_05-mar-2025_intereses_pplv,USD,3.89,,,14732.0,15838.0,1.07507467,27.0,0.14407407,0.17047607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,,14732.0,Alcance,14732.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_generico_aon_meta_facebook_awareness_impresiones_carreras_2025_abr_4,intereses_generico_facebook_carreras__cpm,vid_ucsur_05-mar-2025_intereses_pplv,USD,7.81,,,30752.0,31750.0,1.03245317,70.0,0.11157143,0.22047244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,,30752.0,Alcance,30752.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-empresas-m1_carreras___abr_1,USD,32.49,10.83,3.0,9280.0,12095.0,1.30334052,82.0,0.39621951,0.6779661,41.0,0.79243902,0.33898305,23.0,1.4126087,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,3.0,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-logistica-m1_carreras___abr_1,USD,140.86,12.80545455,11.0,61126.0,74337.0,1.21612734,381.0,0.36971129,0.51253077,158.0,0.89151899,0.21254557,72.0,1.95638889,,,,,1.0,,,,,,5.0,,,,,,,,,,,5.0,,,,,,1.0,5.0,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,11.0,Registros completados en el sitio web,5.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-empresas-m1_carreras___abr_1,USD,0.23,,,51.0,60.0,1.17647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-empresas-m2_carreras___abr_1,USD,14.91,,,2144.0,2815.0,1.31296642,39.0,0.38230769,1.38543517,13.0,1.14692308,0.46181172,6.0,2.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-logistica-m1_carreras___abr_1,USD,4.92,,,1229.0,1682.0,1.36859235,20.0,0.246,1.18906064,6.0,0.82,0.35671819,3.0,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-logistica-m2_carreras___abr_1,USD,9.16,3.05333333,3.0,2765.0,3408.0,1.23254973,35.0,0.26171429,1.02699531,17.0,0.53882353,0.49882629,8.0,1.145,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,3.0,Registros completados en el sitio web,3.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-negocios-intern-m1_carreras___abr_1,USD,0.07,,,21.0,24.0,1.14285714,3.0,0.02333333,12.5,1.0,0.07,4.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_admi-negocios-intern-m2_carreras___abr_1,USD,0.03,,,17.0,19.0,1.11764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_gestion-y-negocios_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_gestion-y-negocios_facebook_carreras__cpl,ppl_marketing-m1_carreras___abr_1,USD,0.66,,,104.0,119.0,1.14423077,1.0,0.66,0.84033613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_hoteleria-y-arte-culinario_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_hoteleria-y-arte-culinario_facebook_carreras__cpl,ppl_gastronomia-m1_carreras___abr_1,USD,29.23,4.87166667,6.0,8905.0,11682.0,1.31184728,89.0,0.32842697,0.76185585,43.0,0.67976744,0.36808766,26.0,1.12423077,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,6.0,Registros completados en el sitio web,6.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_hoteleria-y-arte-culinario_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_hoteleria-y-arte-culinario_facebook_carreras__cpl,ppl_gastronomia-m2_carreras___abr_1,USD,126.6,5.50434783,23.0,52838.0,64848.0,1.22729854,433.0,0.29237875,0.66771527,203.0,0.62364532,0.31303972,90.0,1.40666667,,,,,,,,,,,12.0,1.0,,,,9.0,,,1.0,1.0,,,,,,,,4.0,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,23.0,Registros completados en el sitio web,9.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_hoteleria-y-arte-culinario_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_hoteleria-y-arte-culinario_facebook_carreras__cpl,ppl_gastronomia-m3_carreras___abr_1,USD,0.5,,,141.0,173.0,1.22695035,4.0,0.125,2.31213873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_reingreso_aon_meta_facebook_consideration_trafico_carreras_2025_abr_1,rmkt_reingreso_trafico_carreras__cpc,ppl_retoma-estudios-m1_carreras___abr_1,USD,8.15,,,2900.0,8628.0,2.97517241,53.0,0.15377358,0.61427909,42.0,0.19404762,0.4867872,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,LANDING,PRESENCIAL,GENERAL,,,Visitas a la página de destino,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_reingreso_aon_meta_facebook_consideration_trafico_carreras_2025_abr_1,rmkt_reingreso_trafico_carreras__cpc,ppl_retoma-estudios-m2_carreras___abr_1,USD,12.2,,,3630.0,11387.0,3.1369146,57.0,0.21403509,0.50057083,47.0,0.25957447,0.41275138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,LANDING,PRESENCIAL,GENERAL,,,Visitas a la página de destino,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_reingreso_aon_meta_facebook_consideration_trafico_carreras_2025_abr_1,rmkt_reingreso_trafico_carreras__cpc,ppl_retoma-estudios-m3_carreras___abr_1,USD,7.68,,,2867.0,7478.0,2.60830136,45.0,0.17066667,0.60176518,31.0,0.24774194,0.41454934,1.0,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,LANDING,PRESENCIAL,GENERAL,,1.0,Visitas a la página de destino,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_salud_facebook_carreras__cpl,ppl_enfermeria-m1_carreras___abr_1,USD,10.39,10.39,1.0,5311.0,5930.0,1.11655056,42.0,0.24738095,0.70826307,20.0,0.5195,0.33726813,8.0,1.29875,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_salud_facebook_carreras__cpl,ppl_enfermeria-m2_carreras___abr_1,USD,103.83,6.922,15.0,28983.0,39010.0,1.34596143,390.0,0.26623077,0.99974366,146.0,0.71116438,0.37426301,65.0,1.59738462,1.0,,,,,,,,,,4.0,,,,,,,,11.0,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,15.0,Registros completados en el sitio web,11.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_salud_facebook_carreras__cpl,ppl_enfermeria-m3_carreras___abr_1,USD,31.24,6.248,5.0,8944.0,10235.0,1.14434258,108.0,0.28925926,1.05520274,46.0,0.67913043,0.4494382,17.0,1.83764706,,,,,,,,,,,3.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,5.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_salud_facebook_carreras__cpl,ppl_farmacia-m1_carreras___abr_1,USD,3.3,3.3,1.0,939.0,1090.0,1.16080937,14.0,0.23571429,1.28440367,3.0,1.1,0.27522936,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_salud_facebook_carreras__cpl,ppl_fisioterapia-m3_carreras___abr_1,USD,11.71,11.71,1.0,3230.0,3591.0,1.11176471,46.0,0.25456522,1.28098023,15.0,0.78066667,0.41771094,8.0,1.46375,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_enfermeria-m4_carreras___abr_1,USD,3.5,,,1392.0,1497.0,1.07543103,16.0,0.21875,1.06880428,4.0,0.875,0.26720107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_farmacia-m1_carreras___abr_1,USD,8.47,2.82333333,3.0,1646.0,2069.0,1.25698663,37.0,0.22891892,1.78830353,11.0,0.77,0.53165781,5.0,1.694,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,2025-04-01,2025-04-15,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,3.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m1_carreras___abr_1,USD,39.6,7.92,5.0,9694.0,11709.0,1.20786053,136.0,0.29117647,1.1614997,60.0,0.66,0.51242634,28.0,1.41428571,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,5.0,Registros completados en el sitio web,4.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m3_carreras___abr_1,USD,14.29,7.145,2.0,4588.0,5319.0,1.15932868,47.0,0.30404255,0.88362474,20.0,0.7145,0.37601053,11.0,1.29909091,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,2.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m2_carreras___abr_1,USD,40.43,10.1075,4.0,15044.0,17874.0,1.18811486,177.0,0.22841808,0.99026519,58.0,0.69706897,0.32449368,28.0,1.44392857,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,4.0,Registros completados en el sitio web,1.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m1_carreras___abr_1,USD,23.9,23.9,1.0,7354.0,8695.0,1.18234974,90.0,0.26555556,1.03507763,29.0,0.82413793,0.33352501,10.0,2.39,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,45.9,9.18,5.0,14940.0,18215.0,1.21921017,177.0,0.25932203,0.9717266,60.0,0.765,0.32939885,25.0,1.836,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,5.0,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m1_carreras___abr_1,USD,1.1,,,1867.0,1995.0,1.06855919,7.0,0.15714286,0.35087719,2.0,0.55,0.10025063,1.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,4.68,4.68,1.0,1083.0,1279.0,1.18097876,18.0,0.26,1.40734949,5.0,0.936,0.39093041,5.0,0.936,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppv_ciberseguridad_carreras___abr_2,USD,32.25,8.0625,4.0,10571.0,13202.0,1.24888847,163.0,0.19785276,1.23466141,60.0,0.5375,0.45447659,35.0,0.92142857,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,4.0,Registros completados en el sitio web,2.0
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m3_carreras___abr_1,USD,0.04,,,2.0,2.0,1.0,1.0,0.04,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_adm-empresas_16-dic-2024_abierto_ppl,USD,0.59,,,269.0,409.0,1.5204461,9.0,0.06555556,2.200489,5.0,0.118,1.22249389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_admin-empresas_12-dic-2024_abierto_ppl,USD,0.45,,,45.0,59.0,1.31111111,2.0,0.225,3.38983051,1.0,0.45,1.69491525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_ciberseguridad_16-dic-2024_abierto_ppl,USD,0.23,,,74.0,88.0,1.18918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_12-dic-2024_abierto_ppl,USD,0.31,,,61.0,79.0,1.29508197,2.0,0.155,2.53164557,1.0,0.31,1.26582278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_16-dic-2024_abierto_ppl,USD,1.75,,,483.0,645.0,1.33540373,9.0,0.19444444,1.39534884,2.0,0.875,0.31007752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-08,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_contabilidad_16-dic-2024_abierto_ppl,USD,0.97,,,191.0,249.0,1.30366492,6.0,0.16166667,2.40963855,5.0,0.194,2.00803213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
