Día,"Nombre de la cuenta","Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Divisa,"Importe gastado (USD)","Costo por registro completado","Registros completados en el sitio web",Alcance,Impresiones,Frecuencia,"Clics (todos)","CPC (todos)","CTR (todos)","Clics en el enlace","CPC (costo por clic en el enlace)","CTR (porcentaje de clics en el enlace)","Visitas a la página de destino","Costo por visita a la página de destino","Conversaciones con mensajes iniciadas","CP - Comunicación audiovisual","CP - Computación e informática","CP - Marketing","CP - Publicidad y marketing","CP - Administración de hoteles","CP - Diseño de modas","CP - Negocios Internacionales","CP - Secretariado ejecutivo","CP - Desarrollo de software","CP - Landing general","CP - Periodismo audiovisual","CP - Contabilidad","CP - Administración bancaria y financiera","CP - Fisioterapia y rehabilitación","CP - Gastronomía","CP - Ciberseguridad","CP - Administración de empresas","CP - Enfermería","CP - Redes y seguridad informática","CP - Diseño de interiores","CP - Administración logística","CP - Diseño gráfico","CP - Software","CP - Tëcnica en farmacia","CP - Cpex","Clientes potenciales de Meta","CP - Cursos","CP - Cluster gestión","Inicio del informe","Fin del informe"
2025-04-05,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_farmacia-m1_carreras___abr_1,USD,10.24,,,1990,2427,1.21959799,30,0.34133333,1.23609394,17,0.60235294,0.70045323,10,1.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m1_carreras___abr_1,USD,32.64,10.88,3,7318,8776,1.19923476,108,0.30222222,1.23062899,45,0.72533333,0.51276208,24,1.36,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m3_carreras___abr_1,USD,15.74,,,6426,7108,1.10613134,51,0.30862745,0.71750141,23,0.68434783,0.32357907,11,1.43090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m2_carreras___abr_1,USD,10.97,10.97,1,2689,3124,1.16177017,44,0.24931818,1.4084507,23,0.47695652,0.7362356,14,0.78357143,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m1_carreras___abr_1,USD,22.33,,,5932,7100,1.19689818,98,0.22785714,1.38028169,31,0.72032258,0.43661972,14,1.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,35,7,5,10651,12964,1.21716271,119,0.29411765,0.91792657,53,0.66037736,0.40882444,27,1.2962963,,,3,,,,,,,,1,,,,,,,,,,,,,3,1,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m1_carreras___abr_1,USD,0.26,,,379,393,1.03693931,3,0.08666667,0.76335878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,1.41,,,423,484,1.14420804,4,0.3525,0.82644628,1,1.41,0.20661157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppv_ciberseguridad_carreras___abr_2,USD,20.39,,,4597,6003,1.30585164,79,0.25810127,1.31600866,40,0.50975,0.6663335,25,0.8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m3_carreras___abr_1,USD,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m1_carreras___abr_1,USD,0.01,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_adm-empresas_16-dic-2024_abierto_ppl,USD,0.02,,,15,23,1.53333333,1,0.02,4.34782609,1,0.02,4.34782609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_admin-empresas_12-dic-2024_abierto_ppl,USD,0.08,,,20,42,2.1,2,0.04,4.76190476,1,0.08,2.38095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_ciberseguridad_16-dic-2024_abierto_ppl,USD,0.15,,,48,60,1.25,3,0.05,5,2,0.075,3.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_12-dic-2024_abierto_ppl,USD,0.13,,,39,41,1.05128205,3,0.04333333,7.31707317,1,0.13,2.43902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_16-dic-2024_abierto_ppl,USD,0.78,,,284,424,1.49295775,11,0.07090909,2.59433962,7,0.11142857,1.6509434,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_contabilidad_16-dic-2024_abierto_ppl,USD,0.64,,,125,165,1.32,1,0.64,0.60606061,1,0.64,0.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_diseno-grafico_12-dic-2024_abierto_ppl,USD,0.03,,,41,68,1.65853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_diseno-grafico_16-dic-2024_abierto_ppl,USD,0.11,,,53,93,1.75471698,1,0.11,1.07526882,1,0.11,1.07526882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_enfermeria-tecnica_16-dic-2024_abierto_ppl,USD,1.16,,,581,674,1.16006885,12,0.09666667,1.78041543,6,0.19333333,0.89020772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_enfermeria_12-dic-2024_abierto_ppl,USD,0.27,,,98,148,1.51020408,2,0.135,1.35135135,2,0.135,1.35135135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_gastronomia_16-dic-2024_abierto_ppl,USD,5.7,,,2685,3278,1.22085661,72,0.07916667,2.19646126,33,0.17272727,1.00671141,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_general_12-dic-2024_abierto_ppl,USD,3.94,,,557,844,1.51526032,26,0.15153846,3.08056872,11,0.35818182,1.30331754,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_publicidad-mkt-digital_16-dic-2024_abierto_ppl,USD,0.57,,,151,265,1.75496689,11,0.05181818,4.1509434,7,0.08142857,2.64150943,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_beca-despega-sise-m1_carreras___abr_2,USD,0.06,,,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_beca-despega-sise-m2_carreras___abr_2,USD,0.05,,,20,29,1.45,1,0.05,3.44827586,1,0.05,3.44827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_diseno-grafico_carreras___abr_4,USD,1.15,,,366,471,1.28688525,6,0.19166667,1.27388535,2,0.575,0.42462845,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_enfermeria_carreras___abr_4,USD,40.32,,,15671,22053,1.40724906,413,0.09762712,1.87276108,177,0.22779661,0.80261189,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_marketing_carreras___abr_4,USD,0.07,,,25,34,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_admin-empresas_12-dic-2024_lal_ppl,USD,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_ciberseguridad_16-dic-2024_lal_ppl,USD,0.01,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_computacion_12-dic-2024_lal_ppl,USD,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_computacion_16-dic-2024_lal_ppl,USD,0.27,,,121,188,1.55371901,6,0.045,3.19148936,5,0.054,2.65957447,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_contabilidad_16-dic-2024_lal_ppl,USD,0.32,,,41,46,1.12195122,2,0.16,4.34782609,1,0.32,2.17391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_diseno-grafico_12-dic-2024_lal_ppl,USD,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_diseno-grafico_16-dic-2024_lal_ppl,USD,0.28,,,37,56,1.51351351,1,0.28,1.78571429,1,0.28,1.78571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_enfermeria-tecnica_16-dic-2024_lal_ppl,USD,0.62,,,248,296,1.19354839,9,0.06888889,3.04054054,3,0.20666667,1.01351351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_enfermeria_12-dic-2024_lal_ppl,USD,0.03,,,24,37,1.54166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_gastronomia_16-dic-2024_lal_ppl,USD,1.19,,,366,452,1.23497268,16,0.074375,3.53982301,12,0.09916667,2.65486726,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_general_12-dic-2024_lal_ppl,USD,0.42,,,143,253,1.76923077,14,0.03,5.53359684,9,0.04666667,3.55731225,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_publicidad-mkt-digital_16-dic-2024_lal_ppl,USD,0.22,,,80,142,1.775,6,0.03666667,4.22535211,5,0.044,3.52112676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_beca-despega-sise-m1_carreras___mar_28,USD,0.04,,,14,19,1.35714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_diseno-grafico_carreras___abr_4,USD,0.87,,,178,205,1.15168539,10,0.087,4.87804878,6,0.145,2.92682927,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_enfermeria_carreras___abr_4,USD,13.07,,,4496,5864,1.30427046,173,0.07554913,2.95020464,62,0.21080645,1.05729877,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_marketing_carreras___abr_4,USD,0.04,,,24,49,2.04166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-todos-cpex_cpl,img_admi-de-empresas_06-feb-2025_intereses_ppl,USD,0.05,,,12,14,1.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-todos-cpex_cpl,img_crece-profesionalmente_07-ene-2025_intereses_ppl,USD,0.94,,,196,240,1.2244898,4,0.235,1.66666667,2,0.47,0.83333333,2,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_adm-negocios-internacionales_13-mar-2025_intereses_ppl,USD,0.02,,,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-bancaria_14-feb-2025_intereses_ppl,USD,,,,5,6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-empresas_13-mar-2025_intereses_ppl,USD,0.27,,,82,86,1.04878049,3,0.09,3.48837209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-logistica_14-feb-2025_intereses_ppl,USD,2.62,1.31,2,987,1266,1.28267477,13,0.20153846,1.02685624,6,0.43666667,0.47393365,3,0.87333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-redes_14-feb-2025_intereses_ppl,USD,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_computacion-e-informatica_13-mar-2025_intereses_ppl,USD,0.18,,,32,40,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_computacion_14-feb-2025_intereses_ppl,USD,2.9,1.45,2,995,1211,1.21708543,26,0.11153846,2.14698596,12,0.24166667,0.9909166,5,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_comunicacion-audiovisual_13-mar-2025_intereses_ppl,USD,8.05,2.68333333,3,3708,4443,1.19822006,73,0.11027397,1.64303399,26,0.30961538,0.58519019,18,0.44722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_comunicacion-audiovisual_14-feb-2025_intereses_ppl,USD,1.9,,,964,1124,1.1659751,6,0.31666667,0.53380783,3,0.63333333,0.26690391,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_contabilidad_16-mar-2025_intereses_ppl,USD,0.02,,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_diseno-grafico_17-mar-2025_intereses_ppl,USD,0.04,,,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_marketing_13-mar-2025_intereses_ppl,USD,0.5,,,111,125,1.12612613,7,0.07142857,5.6,3,0.16666667,2.4,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_redes-y-seguridad_13-mar-2025_intereses_ppl,USD,0.01,,,6,7,1.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_software_13-mar-2025_intereses_ppl,USD,2.32,,,870,1020,1.17241379,8,0.29,0.78431373,3,0.77333333,0.29411765,3,0.77333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_admi-de-empresas_06-ene-2025_intereses_ppl,USD,0.31,,,97,130,1.34020619,1,0.31,0.76923077,1,0.31,0.76923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_contabilidad_06-ene-2025_intereses_ppl,USD,0.72,,,301,401,1.33222591,3,0.24,0.74812968,1,0.72,0.24937656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,intereses_carrera-dos-años_cpc,img_termina-tu-carrera_09-ene-2025_intereses_ppl,USD,11.56,,,2888,4153,1.43801939,22,0.52545455,0.52973754,14,0.82571429,0.33710571,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CURSOS_FB,SIS-Cursos_social-media_facebook_aon_2025_2_conversiones_subasta_campana-1,advantage_excel_cpl,img_excel-grati_17-dic-2024_intereses_ppl,USD,0.12,0.12,1,40,44,1.1,5,0.024,11.36363636,4,0.03,9.09090909,3,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CURSOS_FB,SIS-Cursos_social-media_facebook_aon_2025_2_conversiones_subasta_campana-1,advantage_excel_cpl,img_excel-paquete_ppl_null,USD,0.3,,,173,181,1.04624277,2,0.15,1.10497238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CURSOS_FB,SIS-Cursos_social-media_facebook_aon_2025_2_conversiones_subasta_campana-1,advantage_excel_cpl,img_excel-sanvalentin-intereses_ppl_null,USD,0.01,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
2025-04-05,SISE_CURSOS_FB,SIS-Cursos_social-media_facebook_aon_2025_2_conversiones_subasta_campana-1,advantage_excel_cpl,img_excel_01-feb-2025_intereses_ppl,USD,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15
